,age,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
705,old,0.166703908,0.061078815,0.149856248,0.132723922,0.218798378,0.086074456,2.729077961,12.32945914,0.929714626,0.536481318,0.134684851,0.166703908,0.130943733,0.046920821,0.279069767,1.567917427,0,10.125,10.125,0.103838583,male
706,matured,0.159695888,0.059333043,0.149873684,0.105073684,0.212210526,0.107136842,2.289524374,8.750196234,0.91678723,0.443892186,0.101831579,0.159695888,0.11196986,0.04743083,0.271186441,0.885074013,0,10.1953125,10.1953125,0.052935694,male
708,young,0.164784565,0.057374236,0.149958644,0.135483871,0.185508685,0.050024814,3.100266492,14.64226452,0.905059492,0.453367391,0.135483871,0.164784565,0.134799783,0.046966732,0.279069767,1.009561567,0.1171875,12.5859375,12.46875,0.039276619,male
709,old,0.173929586,0.05405401,0.149980469,0.133164063,0.222441406,0.089277344,2.766767268,14.08598184,0.900811186,0.365974796,0.135078125,0.173929586,0.118318746,0.04729064,0.279069767,0.536820652,0,3.1171875,3.1171875,0.109440267,male
710,young,0.167722196,0.058328086,0.15,0.126883117,0.218701299,0.091818182,2.196018637,9.826238267,0.928474698,0.488221296,0.129480519,0.167722196,0.115819029,0.046966732,0.274285714,0.464377332,0,5.6953125,5.6953125,0.093933159,male
711,young,0.160457052,0.054440819,0.150005456,0.125717403,0.200567376,0.074849973,2.119277929,8.242999082,0.932311329,0.539638917,0.121134752,0.160457052,0.131241431,0.047384008,0.275862069,1.165806362,0,13.3125,13.3125,0.094748781,male
712,matured,0.159216572,0.064274339,0.150081833,0.110212766,0.216530278,0.106317512,1.762824729,7.485926275,0.951306069,0.659954762,0.110441899,0.159216572,0.120262896,0.046920821,0.277456647,0.890625,0,5.0390625,5.0390625,0.151806037,male
714,young,0.152290799,0.069919076,0.150094044,0.10430512,0.210804598,0.106499478,1.445935899,5.911138787,0.963187554,0.703503829,0.105182863,0.152290799,0.11626414,0.047012733,0.279069767,0.935315148,0,9.46875,9.46875,0.064761476,male
715,old,0.167593396,0.057799385,0.150119422,0.131464488,0.204676304,0.073211816,2.663811728,11.39878915,0.905167674,0.442545721,0.131992458,0.167593396,0.121860746,0.048096192,0.275862069,0.608547794,0,5.90625,5.90625,0.071634714,male
717,old,0.171047576,0.059101107,0.150199676,0.132369131,0.231494873,0.099125742,2.200143732,8.866072893,0.903561718,0.366671468,0.140528872,0.171047576,0.12523351,0.047012733,0.275862069,0.380450581,0,3.6328125,3.6328125,0.077763441,male
718,young,0.162382742,0.069072917,0.150215311,0.118397129,0.225406699,0.107009569,1.479986728,5.475844791,0.94594962,0.591561668,0.147368421,0.162382742,0.119983286,0.047244094,0.271186441,0.617267219,0,13.6171875,13.6171875,0.040923573,male
721,matured,0.164337288,0.069916092,0.150239234,0.113301435,0.227942584,0.114641148,1.546918703,5.810733085,0.955781973,0.68785772,0.11923445,0.164337288,0.118093123,0.04729064,0.277456647,0.900914634,0,4.125,4.125,0.167721519,male
722,young,0.150432688,0.065741957,0.150243902,0.117109304,0.185149051,0.068039747,2.179806051,8.745814208,0.946465267,0.666759084,0.16137308,0.150432688,0.133851091,0.047477745,0.279069767,0.821262669,0,6.0703125,6.0703125,0.158632101,male
723,matured,0.158884609,0.077210427,0.150269461,0.103532934,0.220688623,0.117155689,1.520018446,6.16529888,0.957315952,0.692709481,0.101437126,0.158884609,0.139108764,0.046966732,0.279069767,0.433112158,0,3.703125,3.703125,0.095028435,male
724,matured,0.165515088,0.060286137,0.150310966,0.113038734,0.219967267,0.106928532,2.174204293,10.01780761,0.930482818,0.503663765,0.109678123,0.165515088,0.119978165,0.047244094,0.279069767,0.912997159,0,5.8125,5.8125,0.101726089,male
725,matured,0.153693078,0.057185342,0.150320285,0.108327402,0.202135231,0.093807829,1.898756128,6.12681423,0.91045466,0.442172804,0.099928826,0.153693078,0.111866587,0.047244094,0.275862069,0.120988176,0,0.5625,0.5625,0.198275862,male
726,old,0.149388782,0.057369118,0.150326241,0.112595745,0.180312057,0.067716312,1.616893982,5.702197047,0.952027284,0.662904663,0.156680851,0.149388782,0.148073893,0.046966732,0.271186441,1.149966033,0.0703125,7.1953125,7.125,0.087018054,male
727,matured,0.160108908,0.050883447,0.15042648,0.120127307,0.204073838,0.083946531,1.819042553,6.649413096,0.916180818,0.424662588,0.114602164,0.160108908,0.121613235,0.047384008,0.277456647,0.902209052,0,5.8359375,5.8359375,0.097952787,male
728,matured,0.167693187,0.051938861,0.150430464,0.131423841,0.207682119,0.076258278,2.31966933,9.575800274,0.913029984,0.40777244,0.128874172,0.167693187,0.125466119,0.047477745,0.279069767,0.628761574,0.1171875,4.5703125,4.453125,0.116922052,male
730,matured,0.153885424,0.070286404,0.150458167,0.119501992,0.215856574,0.096354582,1.909793253,8.300903126,0.958073082,0.689743736,0.127310757,0.153885424,0.141227731,0.047105005,0.279069767,0.653579905,0,5.4609375,5.4609375,0.077451304,male
736,young,0.158018498,0.062352501,0.15054251,0.104518219,0.211076923,0.106558704,1.813378905,6.83154045,0.933056649,0.526600195,0.100663968,0.158018498,0.108625424,0.047244094,0.279069767,0.541952055,0.0703125,3.6796875,3.609375,0.144594842,male
738,young,0.147689731,0.082506483,0.150588235,0.080427807,0.201283422,0.120855615,1.358233691,5.365474834,0.958741111,0.696055349,0.136256684,0.147689731,0.131981651,0.04719764,0.275862069,0.575036337,0,6.7265625,6.7265625,0.078222997,male
740,young,0.164267232,0.060974229,0.15059761,0.135119522,0.205258964,0.070139442,2.957066425,14.57570373,0.923556363,0.525864319,0.141673307,0.164267232,0.121437772,0.047058824,0.277456647,1.095756881,0,6.8671875,6.8671875,0.144165135,male
742,young,0.174436179,0.062414716,0.150656934,0.12350365,0.238540146,0.115036496,2.425639987,11.03488277,0.912917097,0.435593599,0.124087591,0.174436179,0.139763526,0.046920821,0.277456647,0.421875,0,3.6328125,3.6328125,0.120381232,male
744,young,0.159273764,0.056915206,0.150769231,0.114741259,0.207160839,0.09241958,1.442385256,4.917273116,0.931151899,0.482615874,0.243384615,0.159273764,0.111487579,0.047384008,0.277456647,0.523528343,0,6.1171875,6.1171875,0.084195402,male
745,matured,0.148000253,0.071067394,0.150802139,0.105026738,0.208128342,0.103101604,1.589548173,6.10613088,0.955587599,0.687026396,0.119572193,0.148000253,0.121194524,0.047244094,0.279069767,0.627354452,0,5.8828125,5.8828125,0.101870297,male
746,old,0.161846876,0.056066297,0.150830946,0.121146132,0.210200573,0.089054441,2.005928818,7.796232036,0.928576055,0.511876156,0.11773639,0.161846876,0.115375866,0.047761194,0.277456647,0.719350962,0.09375,6.984375,6.890625,0.050844476,male
747,matured,0.173401436,0.063342459,0.150867,0.120998638,0.239328189,0.118329551,2.242295295,9.706971519,0.92149523,0.42885862,0.12277803,0.173401436,0.119461535,0.047244094,0.275862069,1.010582386,0,10.3359375,10.3359375,0.077664399,male
748,matured,0.161804248,0.062053677,0.150885167,0.123755981,0.212177033,0.088421053,2.504149905,13.78698291,0.95092069,0.643580601,0.129114833,0.161804248,0.1184713,0.047384008,0.279069767,1.612806659,0.046875,8.7421875,8.6953125,0.134348079,male
749,young,0.164468828,0.077180717,0.150918544,0.110398614,0.239965338,0.129566724,1.641301082,6.187256523,0.952020934,0.650417476,0.151403813,0.164468828,0.123304473,0.047105005,0.274285714,0.65653238,0,5.6015625,5.6015625,0.098570885,male
751,matured,0.167885158,0.061712219,0.150957944,0.114976636,0.225700935,0.110724299,2.078029639,9.080326493,0.925314797,0.445154151,0.109742991,0.167885158,0.119083942,0.047337278,0.279069767,0.424427599,0,3.65625,3.65625,0.1275569,male
753,young,0.157365537,0.078837016,0.151047704,0.098867588,0.231689701,0.132822113,1.641591755,7.40190244,0.972551806,0.776473128,0.272759697,0.157365537,0.127881476,0.047151277,0.279069767,0.507598459,0,5.578125,5.578125,0.057106054,male
754,matured,0.17916938,0.066384771,0.151107784,0.127844311,0.243952096,0.116107784,2.841758671,13.31620928,0.898411822,0.423771092,0.12239521,0.17916938,0.132544264,0.046966732,0.279069767,1.305715461,0,6.1171875,6.1171875,0.107117803,male
756,matured,0.156603499,0.063810119,0.15114788,0.111334023,0.206018614,0.094684592,1.425285817,5.231068387,0.958390534,0.681670196,0.102647363,0.156603499,0.123343566,0.046966732,0.279069767,0.823116987,0,9.84375,9.84375,0.128571429,male
757,matured,0.164866645,0.057749793,0.151150442,0.12,0.224778761,0.104778761,1.725847971,6.138367381,0.90989479,0.428247942,0.11539823,0.164866645,0.101991054,0.046966732,0.279069767,0.5859375,0,3.9140625,3.9140625,0.073248851,male
759,matured,0.172182634,0.058374515,0.151178707,0.129353612,0.219493029,0.090139417,2.079938161,8.133096409,0.917580572,0.436001178,0.133967047,0.172182634,0.114976039,0.048289738,0.275862069,0.420572917,0,2.7890625,2.7890625,0.05667799,male
761,young,0.162175783,0.057499147,0.151254902,0.128470588,0.208078431,0.079607843,2.870154079,13.94063384,0.920170167,0.525134862,0.127921569,0.162175783,0.134656176,0.047244094,0.275862069,1.108940972,0,4.828125,4.828125,0.125520111,female
762,young,0.15471881,0.065597539,0.151310592,0.094506284,0.210628366,0.116122083,1.339653031,4.9604829,0.948424097,0.608842315,0.071885099,0.15471881,0.124661823,0.047151277,0.274285714,1.149097711,0,7.0078125,7.0078125,0.102530824,male
764,young,0.16297904,0.069676754,0.151404189,0.102094647,0.230473235,0.128378588,0.939795467,3.518661664,0.951506493,0.601470863,0.080372382,0.16297904,0.120093561,0.047012733,0.279069767,1.302116297,0,5.859375,5.859375,0.1485,male
765,matured,0.155512105,0.059287237,0.151425462,0.110598477,0.20078346,0.090184984,2.651943501,13.54905949,0.933521222,0.550494317,0.113645267,0.155512105,0.107839825,0.04719764,0.274285714,0.471217105,0,7.78125,7.78125,0.060695613,male
766,matured,0.160437967,0.057832793,0.151431316,0.108261287,0.205091258,0.096829971,2.686508484,11.27336303,0.89105279,0.361530617,0.200787704,0.160437967,0.113375289,0.047244094,0.277456647,0.406427557,0,4.40625,4.40625,0.051489362,male
770,matured,0.15617589,0.068433401,0.151583924,0.131560284,0.196264775,0.064704492,2.526814156,10.55905953,0.928554424,0.542912827,0.136855792,0.15617589,0.133302329,0.047012733,0.275862069,0.692732901,0,9.7734375,9.7734375,0.08354133,male
771,young,0.151059219,0.077314644,0.151588963,0.106298763,0.216460514,0.110161751,1.26717138,5.493814735,0.970573591,0.769612123,0.13320647,0.151059219,0.125169252,0.046920821,0.279069767,0.786658654,0,5.109375,5.109375,0.131663774,male
772,matured,0.163674774,0.061266574,0.151741935,0.111835777,0.217102639,0.105266862,1.305812287,5.115181088,0.948194366,0.566355894,0.097876833,0.163674774,0.132156152,0.047337278,0.279069767,0.880033053,0,8.1796875,8.1796875,0.081134067,male
773,young,0.153463522,0.065270713,0.151746575,0.101883562,0.205445205,0.103561644,3.176519594,14.71284079,0.913471059,0.551031082,0.102842466,0.153463522,0.118476457,0.047856431,0.279069767,0.553125,0,6.6328125,6.6328125,0.091034318,male
774,matured,0.15264466,0.063915593,0.151747285,0.095913129,0.198736426,0.102823297,1.25221274,5.437538588,0.951120077,0.572126871,0.099782823,0.15264466,0.104487407,0.047619048,0.279069767,0.674136513,0,10.4296875,10.4296875,0.085757668,male
776,matured,0.139865905,0.073308085,0.151825939,0.084812287,0.195546075,0.110733788,1.79430081,6.762108332,0.963926884,0.735798956,0.088276451,0.139865905,0.129516516,0.046920821,0.279069767,1.228817114,0,5.6953125,5.6953125,0.185099451,male
777,young,0.167789544,0.062356881,0.151884058,0.122318841,0.229275362,0.106956522,2.16765283,9.95003651,0.936547101,0.575823431,0.149275362,0.167789544,0.129401183,0.048435923,0.271186441,1.33984375,0,7.6875,7.6875,0.138937282,male
781,matured,0.163300481,0.060239776,0.151964758,0.116317181,0.220176211,0.103859031,1.86061138,6.74759687,0.9368062,0.543877692,0.1089163,0.163300481,0.128491832,0.04729064,0.277456647,1.081998967,0,7.96875,7.96875,0.088663102,male
782,young,0.153826818,0.070892876,0.151983299,0.115935978,0.215699374,0.099763396,1.78269972,6.506335498,0.946794527,0.637236274,0.159777314,0.153826818,0.12117759,0.047058824,0.272727273,0.264672256,0,3.6796875,3.6796875,0.058534226,male
783,young,0.161647687,0.052782574,0.151983887,0.118710977,0.2024572,0.083746224,2.3261034,10.35287427,0.914337296,0.422957309,0.2024572,0.161647687,0.114114157,0.048144433,0.279069767,0.699587264,0,5.3671875,5.3671875,0.072892173,male
784,matured,0.161044015,0.057047186,0.151984166,0.111667491,0.211004453,0.099336962,2.455400665,12.69470196,0.927855851,0.463459189,0.104878773,0.161044015,0.112464593,0.046966732,0.275862069,0.726768092,0,4.7578125,4.7578125,0.102472349,male
786,young,0.145054348,0.076614052,0.152065906,0.089784537,0.204942966,0.115158428,1.839630021,7.012652019,0.950754177,0.654028022,0.161647655,0.145054348,0.108401141,0.047761194,0.277456647,0.774609375,0,9.234375,9.234375,0.125268863,male
788,old,0.17139985,0.061641092,0.152168099,0.130773639,0.237745941,0.106972302,1.841857935,5.916510447,0.915140202,0.484623548,0.133447947,0.17139985,0.129764648,0.047012733,0.279069767,1.172363281,0,7.453125,7.453125,0.103913347,male
791,matured,0.162153367,0.054500144,0.152227488,0.117914692,0.211943128,0.094028436,1.462162135,5.427751683,0.926846742,0.446087372,0.107298578,0.162153367,0.129033796,0.046920821,0.279069767,0.786175272,0,5.7421875,5.7421875,0.091015717,male
793,matured,0.16038162,0.065459934,0.152244224,0.121287129,0.216353135,0.095066007,2.613610378,12.89349375,0.94762163,0.627023375,0.12960396,0.16038162,0.12145092,0.047105005,0.279069767,0.322034941,0,4.5703125,4.5703125,0.062820513,male
795,young,0.167746014,0.070557407,0.152261438,0.121882353,0.24669281,0.124810458,2.412497669,9.060679964,0.916440535,0.559663002,0.262797386,0.167746014,0.144229718,0.047571853,0.279069767,1.063636364,0,9.515625,9.515625,0.092317166,male
797,matured,0.163404592,0.062784682,0.152322965,0.115446724,0.215327598,0.099880874,1.293979559,5.059890813,0.952595462,0.621598295,0.115446724,0.163404592,0.126191828,0.047337278,0.271186441,1.068164063,0,8.90625,8.90625,0.121090226,male
800,young,0.165103337,0.064473091,0.152418301,0.114248366,0.225359477,0.111111111,1.807065101,7.652734134,0.946512594,0.58555041,0.121045752,0.165103337,0.121387552,0.047244094,0.274285714,1.623824668,0,10.2421875,10.2421875,0.122533569,male
803,old,0.172151598,0.067947211,0.152510638,0.125304965,0.247631206,0.122326241,2.19943152,9.303930948,0.916232827,0.457349881,0.126297872,0.172151598,0.119929932,0.047384008,0.277456647,0.983557413,0,5.859375,5.859375,0.146024691,male
805,old,0.161440504,0.062744635,0.152537313,0.121925373,0.216477612,0.094552239,1.637639647,5.653468789,0.948490242,0.61295257,0.155358209,0.161440504,0.121844105,0.047244094,0.279069767,1.146659483,0,12.8671875,12.8671875,0.071895425,male
806,young,0.175838362,0.062268336,0.152546584,0.132919255,0.240993789,0.108074534,2.143502562,8.291668194,0.92022832,0.503057203,0.14484472,0.175838362,0.113302337,0.046920821,0.277456647,0.996783088,0.1171875,6.703125,6.5859375,0.076135016,male
809,matured,0.152283485,0.062724635,0.152593458,0.100420561,0.198878505,0.098457944,1.810491977,7.519349197,0.954886417,0.647926583,0.103200935,0.152283485,0.106125071,0.047151277,0.274285714,1.073882004,0,12,12,0.054132024,male
810,matured,0.169109529,0.063606659,0.152613552,0.117587491,0.22183172,0.104244229,2.634718241,13.4474906,0.920493349,0.487154628,0.10820551,0.169109529,0.117913665,0.048144433,0.275862069,1.522977941,0,8.8125,8.8125,0.115097329,male
812,young,0.171738452,0.058174095,0.152659574,0.126893617,0.223404255,0.096510638,1.81471549,7.007392561,0.925772129,0.446142834,0.125702128,0.171738452,0.131375688,0.047904192,0.279069767,0.976293103,0,7.1015625,7.1015625,0.064379041,male
813,matured,0.173321033,0.053877266,0.152668958,0.134226804,0.22836197,0.094135166,2.166595982,8.022333962,0.895306202,0.270658833,0.135028637,0.173321033,0.118893425,0.04743083,0.275862069,0.621332908,0,6.46875,6.46875,0.07105475,male
815,matured,0.148683928,0.072574943,0.152695507,0.08921797,0.205457571,0.116239601,1.157648011,5.463786854,0.973249424,0.769864608,0.083627288,0.148683928,0.112596782,0.047058824,0.277456647,1.129728618,0,5.6015625,5.6015625,0.150247242,male
818,matured,0.179679422,0.062304368,0.152774674,0.129571695,0.240893855,0.11132216,2.014930929,7.222760808,0.891040941,0.362636694,0.140521415,0.179679422,0.109107785,0.047105005,0.274285714,0.804375,0,6.9140625,6.9140625,0.07480226,male
819,young,0.161131272,0.06379279,0.152796209,0.119620853,0.217061611,0.097440758,1.73553287,7.342426602,0.950764543,0.631515386,0.149194313,0.161131272,0.135142664,0.047477745,0.275862069,1.041956019,0,5.390625,5.390625,0.169286511,male
822,young,0.175694975,0.066758194,0.152847059,0.132643137,0.251231373,0.118588235,2.46297424,9.66236052,0.914180083,0.505913055,0.135717647,0.175694975,0.124881638,0.047058824,0.277456647,0.729858398,0,6.1171875,6.1171875,0.061790317,male
825,young,0.17758131,0.062218778,0.152878888,0.125453342,0.235896757,0.110443415,1.62670753,5.425413961,0.911820089,0.403218652,0.115632032,0.17758131,0.107248208,0.04719764,0.272727273,0.4125,0,4.0546875,4.0546875,0.075387892,male
827,young,0.164275682,0.059404659,0.152951542,0.11446696,0.211048458,0.096581498,1.795613117,7.510823447,0.943941861,0.543512976,0.114837004,0.164275682,0.119237161,0.047058824,0.279069767,0.676858836,0,6.0234375,6.0234375,0.054551759,male
828,old,0.176787721,0.068174482,0.153003619,0.128516285,0.251628468,0.123112183,2.019056626,7.786701324,0.924764974,0.50825534,0.133075995,0.176787721,0.128147182,0.047384008,0.279069767,1.251328125,0,9.4453125,9.4453125,0.108405707,male
829,old,0.172709811,0.060417021,0.153007335,0.13007335,0.234474328,0.104400978,1.856022616,6.868892446,0.910380666,0.446260564,0.150611247,0.172709811,0.106072551,0.047151277,0.271186441,0.278492647,0,0.75,0.75,0.184570313,male
830,young,0.150247017,0.070074455,0.153021687,0.121310843,0.194583133,0.073272289,2.164494233,9.923860112,0.95754123,0.69542347,0.141146988,0.150247017,0.146849088,0.046920821,0.277456647,1.267024254,0,6.703125,6.703125,0.157201669,male
